Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,ADA-USD,BTC-USD,XRP-USD
2018-01-03,0.0070047017919905,0.0149763271099299,0.0053724427565733,0.0053862149414212,0.0083412052998317,-0.0003538148028995,0.0003053210343064,-0.0078559358636018,0.0095680262544759,0.0045911823833284,0.3796038898579861,0.0146107953045528,0.251711065787439
2018-01-04,0.0087347172694853,0.0060363127910447,0.009262554794343,0.0073172399567733,0.005055198127762,0.0028308730523489,-0.0170938531488681,-0.0083043642487161,0.0014218551200098,0.0032790267571758,0.0319174061165892,0.026195657872015,0.0293877879434614
2018-01-05,0.0080179964260496,-0.0004000662350323,0.0028239021016511,0.0068751361188588,0.0105169201020862,0.0044107528628751,0.0021736785000829,-0.0003895503869364,0.0085171981263094,0.0079221156335353,-0.1028264645220436,0.1173329261610154,-0.046273698618653
2018-01-08,0.0014318750214836,0.0060021497635385,-0.0014080134074898,0.004122689925859,0.0037705701654422,0.0024589338371301,0.0068176426633874,0.0093515613729764,-0.0036363993601541,0.0011789893708242,-0.1006013363175041,-0.1296308207708195,-0.1943445551913289
2018-01-09,-0.0015885970651359,-0.0025186806619965,0.0077549160861869,0.0064152273838771,-0.0025546394634647,-0.0014013952098739,-0.0113882362838777,-0.0098436461379228,0.0117732199565923,0.0019624281889119,-0.0937250770764563,-0.0378836812907175,-0.1442995407437188
2018-01-10,-0.006046246103004,-0.0011965290727189,0.0083942809712842,-0.0001276376255158,-0.003464769719438,-0.0049134915781438,-0.0155664469696186,-0.0109162855889544,-0.0017453789273138,-0.0006853488332894,-0.0265384330914084,0.0258916784705156,-0.0603583187075862
2018-01-11,0.0131264772757029,0.0204951550592304,0.0048561035966752,0.0127502965738541,0.0040813020635375,-0.0014105332176783,-0.0063253242834752,-0.0037445187542257,0.0043129017383396,0.0162697113964882,-0.1320214345588974,-0.104686343053739,-0.0122131995076908
2018-01-12,0.0015798555835075,0.0096505365032326,0.0089749488010566,0.0093164451523131,0.005871971230887,0.0003531717797176,-0.0073202482966657,-0.0057369820437979,0.0076603749667849,0.0129229506285626,0.3037367321587683,0.0428769497577097,0.0473806220490995
2018-01-16,-0.0116737324872795,-0.012658445828618,-0.0027370274409285,-0.008981111585651,-0.0038915088627898,0.0045896122148159,0.0048094932623583,-0.0021887568454582,0.0049523365171328,-0.0071406721737208,-0.3019639272594739,-0.1781110738415832,-0.4228550111506187
2018-01-17,0.0046290132444528,0.0087649355885512,0.0075472589283471,0.0055381842405139,0.0150263640885335,0.0114213687387836,0.0057434166082364,0.0061817079825308,0.0096275479925329,0.0047945289589219,0.004164475271549,-0.0262739124167791,0.1077812761633378
2018-01-18,-0.0006353173925328,-0.008169886272815,-0.0013617678430232,-0.0053822532762534,0.0017761156768556,-0.0029532194031662,-0.009517974859484,-0.006341892869853,0.000227205479319,-0.0008586138547268,0.0488649477288531,0.0255886162027021,0.2221780348069886
2018-01-19,0.0060410905978616,-0.001307679952335,0.0071597914372325,0.0028945261615651,0.0019214503727014,0.0111518334618743,0.007047012481508,-0.002991520139056,0.0037455170572964,0.0086924632673892,-0.0141625420527249,0.0115469411924702,-0.0278908875655524
2018-01-22,-0.0023703653527,0.0216024925926869,0.0081246179877898,0.0,0.0097344284789413,0.0075820922524529,0.0095416613152909,0.0014003767738997,0.0065577594484544,0.0110793169631446,-0.123044162093985,-0.05823870782867,-0.1254469916331139
2018-01-23,-0.0001585938208549,-0.0015378589057667,0.0010071731091216,0.000502111473484,0.0043819852343067,-0.0032493925815376,0.0154383056819904,0.0095884255667515,-0.0048302365995134,0.0084291621509076,-0.0129509898808832,-0.005763214020962,-0.0149408801489723
2018-01-24,0.0042775844568092,-0.0026953316429804,0.0067092905784629,-0.0008780388915275,-0.0077080676674825,0.0020588804341397,-0.0027925941027113,-0.0061338175911297,0.0029346851676659,0.0042724543996417,0.1050277942237682,0.0451768413338482,0.0150178902647217
2018-01-25,0.0066256860341291,-0.0078507392135707,-0.0019992711708886,0.0010041702574763,-0.0017587150951786,0.0005136233906597,-0.0021779597638343,0.0155284836536473,0.0085538975958039,-0.0017569575276713,0.0245689256300318,-0.008803281560753,-0.0330987503380663
