Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,ADA-USD,BTC-USD,XRP-USD
2019-05-20,48.12322235107422,48.7076301574707,24.12539291381836,68.03103637695312,70.20516967773438,49.77052688598633,30.01999282836914,49.43113327026367,80.4607162475586,109.37481689453124,0.0848480015993118,7978.30908203125,0.3980030119419098
2019-05-21,48.86467361450195,49.27275085449219,24.37641906738281,68.83324432373047,71.06771087646484,49.66686248779297,30.26981544494629,49.52351379394531,81.2161636352539,110.13509368896484,0.0846169963479042,7963.32763671875,0.3976030051708221
2019-05-22,48.52520751953125,48.509071350097656,24.23297500610352,68.2680435180664,70.69804382324219,49.891483306884766,30.411375045776367,49.893028259277344,81.68035125732422,109.0041961669922,0.0779550001025199,7680.06640625,0.3766370117664337
2019-05-23,47.78375244140625,46.88242721557617,23.892295837402344,67.22885131835938,69.45638275146484,49.87420654296875,30.561267852783203,50.321327209472656,81.398193359375,107.65470123291016,0.0806899964809417,7881.8466796875,0.3812040090560913
2019-05-24,48.0517463684082,47.05807113647461,24.080568313598636,67.25618743896484,69.475341796875,49.692779541015625,30.60290908813477,50.2457389831543,81.51653289794922,107.79727172851562,0.0808689966797828,7987.37158203125,0.3845410048961639
2019-05-28,47.56935501098633,46.56930923461914,23.80264472961425,66.63633728027344,69.27630615234375,48.88068771362305,30.28646850585937,49.422733306884766,80.35148620605469,107.0845184326172,0.0928149968385696,8719.9619140625,0.4465489983558655
2019-05-29,47.57827758789063,46.27148818969727,23.75782012939453,66.33551788330078,68.8687515258789,48.5264892578125,29.936717987060547,48.7676887512207,79.57782745361328,106.13417053222656,0.0908669978380203,8659.4873046875,0.4437130093574524
2019-05-30,47.65867614746094,45.68344497680664,23.6771297454834,66.59075927734375,69.29527282714844,48.73381805419922,30.119916915893555,48.69210815429688,80.01471710205078,106.82794189453124,0.0845099985599517,8319.47265625,0.4223949909210205
2019-05-31,47.12269592285156,44.88158798217773,23.318527221679688,65.67918395996094,68.13894653320312,48.04269027709961,30.36974716186523,48.918853759765625,79.44129180908203,105.43091583251952,0.0894410014152526,8574.501953125,0.4385739862918854
2019-06-03,48.6056022644043,45.45433807373047,23.470935821533203,66.12584686279297,66.94466400146484,48.64743423461914,30.486316680908203,49.40592956542969,79.63243865966797,104.5470962524414,0.0887079983949661,8208.9951171875,0.4257639944553375
2019-06-04,49.972389221191406,46.24093627929688,24.10746383666992,67.70289611816406,69.1815414428711,49.08803176879883,30.319774627685547,49.44792556762695,80.95221710205078,107.37911224365234,0.0824860036373138,7707.77099609375,0.4006670117378235
2019-06-05,50.33864974975586,45.729286193847656,24.259870529174805,68.35919952392578,70.08196258544922,49.64958572387695,31.01094436645508,50.506080627441406,81.56204223632812,107.91130828857422,0.0834380015730857,7824.2314453125,0.4027320146560669
2019-06-06,50.93717193603515,46.57695770263672,24.349523544311523,68.47773742675781,70.89707946777344,50.16793823242188,31.06923484802246,50.81681060791016,81.98072052001953,108.46249389648438,0.0834719985723495,7822.0234375,0.4195399880409241
2019-06-07,51.39278030395508,46.79078674316406,24.313663482666016,69.0246810913086,72.21456909179688,50.65172958374024,31.169164657592773,50.43889999389648,82.83631134033203,110.03055572509766,0.0858070030808448,8043.951171875,0.4231300055980682
2019-06-10,51.48209381103515,46.92824935913086,24.519865036010746,69.11580657958984,72.95386505126953,50.66900634765625,31.060914993286133,50.09458160400391,83.0820541381836,110.9619140625,0.0855370014905929,8000.32958984375,0.4004270136356354
2019-06-11,51.44637680053711,47.01989364624024,24.52882957458496,68.52328491210938,72.95386505126953,50.83314895629883,31.11919403076172,49.79225158691406,82.94551086425781,111.38955688476562,0.0879649966955185,7927.71435546875,0.3942610025405884
2019-06-12,51.61610794067383,46.35548782348633,24.286767959594727,68.66915130615234,72.54631042480469,50.910911560058594,31.23577690124512,50.43889999389648,83.34599304199219,111.36104583740234,0.0965249985456466,8145.857421875,0.4017600119113922
2019-06-13,51.919830322265625,46.89770126342773,24.367454528808597,69.01555633544922,72.76428985595703,51.023223876953125,31.277416229248047,50.53968048095703,83.24588012695312,112.3589096069336,0.0897390022873878,8230.923828125,0.4008870124816894
2019-06-14,51.69650268554688,46.59223175048828,24.421241760253903,68.74208068847656,72.12926483154297,51.04913711547851,31.4106502532959,51.06875991821289,83.05474853515625,112.60598754882812,0.0906189978122711,8693.8330078125,0.4059210121631622
2019-06-17,51.22304153442383,46.981712341308594,24.197114944458008,68.50508117675781,72.1861343383789,50.90225982666016,31.75207901000977,50.92599487304688,83.42793273925781,112.6535186767578,0.0935570001602172,9320.3525390625,0.4480800032615661
2019-06-18,51.62502670288086,47.630836486816406,24.519865036010746,69.83598327636719,73.4941177368164,50.62581253051758,31.660476684570312,50.71604919433594,84.13787841796875,113.50881958007812,0.089147999882698,9081.7626953125,0.4287610054016113
2019-06-19,51.339168548583984,47.57737731933594,24.47503471374512,69.7812728881836,73.75950622558594,50.83314895629883,31.868654251098636,51.10234832763672,84.89331817626953,113.71790313720705,0.0899790003895759,9273.521484375,0.4368169903755188
2019-06-20,51.99129486083984,48.63125991821289,24.582618713378903,70.9481201171875,74.84003448486328,51.28239440917969,32.0601921081543,51.42988586425781,85.2665023803711,114.50666809082033,0.0873849987983703,9527.16015625,0.4298230111598968
2019-06-21,51.82593536376953,48.98268508911133,24.52764892578125,70.56998443603516,74.48619842529297,51.11612701416016,31.701784133911133,51.62880706787109,85.6760025024414,113.9764633178711,0.0895619988441467,10144.556640625,0.4431880116462707
