,Equal,Min Var,Max Sharpe,LSTM
0,-1.7483683617025167,0.638645184136886,1.3043306425692356,1.1615887622833618
1,1.2491225354156272,-0.07840076923089671,2.0386101537752124,3.943011476646802
2,0.4958750956613049,-0.6167449289314959,3.535035129603516,1.1656346094894516
3,0.48711374581934447,1.6400722890228328,0.5915601773005388,0.7106314342862919
4,3.7184143129248457,0.37819429125878523,-2.081569347230216,0.8384390476810067
5,-2.7235068271515033,-1.2186312305143157,0.739054338302591,-1.6692798536857612
6,0.6978557631892018,-0.788414836185844,1.7514628815800328,1.780817149853148
7,-0.013320455057205968,1.5521359649306379,1.5228635140873374,-0.41914727656264616
8,0.9708791970733062,0.8568616974049887,-1.4449145365250158,0.018841340760961812
9,1.2164760894621194,-0.004377706303134876,0.03539334051334517,-1.6966928903781597
10,2.1116917061257516,0.12847379161065342,0.8267324647374557,2.122134053476511
11,0.11844451889287447,0.2703647939617233,0.6381755857186647,0.4002685786177362
12,1.6912314167996922,1.036743181762992,-0.1345364196207845,0.3735699635901
13,-0.6621657268169392,0.8707695072601598,2.0450911697229155,-0.05923817972480387
14,-0.2662515861709599,0.13169351332285012,0.045009708113355244,1.8493192549152178
15,0.16963811411840718,1.1310680361806849,2.7716894362265574,1.870597628253311
16,-0.1921839429177384,-0.16073424442542877,-0.019813572944099998,1.004323998924307
17,1.1811903307855078,0.2055679314001807,0.31463719982905,0.42632092343100725
18,0.503234877959754,0.6492479812415395,-0.993666004835078,-0.34623178880269406
19,-0.3017007135622824,-0.5684532104121852,0.42201270821548975,-1.1943125171161224
20,1.1957391593402948,0.913728381600968,1.3705057036249029,2.0599892958351846
21,0.07256402483451539,-0.7035320547305017,-1.26595006545505,0.09385778506489417
22,-0.07879715849849178,-0.022278882988905773,-2.186625453902804,-1.3973594771286204
23,0.8137000679649945,-0.09537166659498753,0.10059428199917099,0.19511822645378207
24,-1.4132111868112467,-0.014959236658127017,-0.9164726717224286,-0.6473330029418707
25,-1.0841296918600876,-0.13820121671174038,0.18119289916220208,-1.0477334029839889
26,-0.9781004883963803,1.2488654821508134,-0.41475241625724224,-0.5082679709665499
27,0.5201149819302625,0.8937468891877507,0.816598108265326,-0.12976136223115103
28,-0.4875987677530187,-0.13707424921485833,0.010082503536601275,-0.7747091532330043
29,-0.7208489234420583,-1.8009330655594484,0.55585687304507,1.4376539523703575
30,1.703653600165233,0.7903723592137757,0.42839855236979596,1.589029120254444
31,0.7564541419560201,0.2757657460378537,0.2642818970816138,0.7576013305077566
32,-1.069364951391317,-0.01654822739158757,0.5986073199836056,-1.2165651761447382
33,-0.7481830492155879,0.31800766896599764,-0.41626112061364695,-1.2267060618165526
34,-0.5100062596500241,-0.4439980446706095,-0.006878372779879011,-0.6114859857273507
35,-0.5646018703626926,-0.5001972077049173,-0.2659866075792954,-0.5033252941465863
36,1.732665039376256,0.500284263132346,1.1866185960771674,2.9866133262130092
37,-1.8164845773240001,-0.2797902344436936,-1.1799153334684038,-0.6402830834373928
38,-0.28459905854815265,-0.22034653826277212,-0.6457105393380136,-1.1060661638237907
39,0.26938615720745357,-0.29000623192383046,1.0142862384013345,0.9190834952868404
40,-0.9235167338253495,0.36166428396787775,-1.1283161015095446,-0.50288894157583
41,0.3294487092089212,0.018501399793867414,0.685359157670858,-1.1922504253522652
42,0.1271651109071194,-0.5595987527443016,-0.19854258782839054,0.8579644751658508
43,-0.8078068650651681,-0.9666801735602604,-0.2268518432445407,0.4536213926814282
44,1.2129003640987106,-0.20220080983899386,-0.8924483334508597,0.9264306822066121
45,0.33628403549335134,-0.7969548827693386,0.35420365542040133,1.1142044654942413
46,0.04155680621902559,0.18543023196195493,0.9687076893568517,0.2955163571425338
47,-0.24471309402653937,-1.3605748221928669,-0.47606740228888855,0.7250692509377984
48,-0.4419563157377272,-0.461155368551165,0.09727527141167028,-0.28531090234398565
49,-1.2364517056792945,-0.33648144977787037,0.22711271991439705,-0.7632178290133137
50,-0.1828962098142804,-2.566015466909199,2.242466442122482,2.403731698113253
51,1.0556400832228827,-0.347561304391905,0.5110828139971453,1.9740497287431928
52,1.284144441620044,-1.1241895367669694,-0.7134301159860205,1.3456287960794575
53,-0.6156731876145354,0.512890951971533,0.22977894288708944,0.03163445192053215
54,0.07575017932774844,0.10298629140432944,-0.37485456469993894,0.19758374408310594
55,2.238299651445687,1.749230104131268,-0.8004438930087555,-0.9831297477670015
56,-1.3452474816198592,0.23392706258122736,-1.1333950119924903,-0.5674126683004284
57,1.0528513236975987,-0.46057488630564486,-1.3602527731050365,1.6750084896975772
58,-0.594024018490345,-0.1498681683901164,-1.8783681220309363,-2.5526211401825307
59,0.37296042814109776,0.9524407713467475,1.4895783416708486,1.354653836776587
60,-0.5916992112970784,0.1529744452176671,-0.08619629718620192,2.1269294191098043
61,-0.5514504125241366,-0.06765620822495183,0.6407368581970374,1.3004593391371122
62,0.5228501429093548,0.5358266258140844,-0.543653160893576,-0.6714675851062838
63,-1.2374938871652446,-0.47415915802878206,0.19514323566780326,-0.5568850972710813
64,0.9297778635806446,1.1017232586210413,2.0880606982872707,1.8420252095867784
65,0.13787880035236455,0.4817320767025421,0.07990000931684174,0.23465045931107498
66,0.44480772453483824,0.145727809185838,-0.20472815434600217,1.9727953486979428
67,1.0279625371252044,0.6329745696098306,1.1649048224089584,-0.591124348174127
68,-0.1754265225817837,1.0047382351963512,1.116971688020608,0.784150060582308
69,-0.2638283797329281,-0.4736408702702283,-0.415938813925074,-0.030351700606242548
70,-0.4655219334864979,-0.3103964568080884,-0.6874912192773439,-2.029688688608352
71,1.0360836122888097,-0.10826549186954104,-0.043339568335168006,0.6108252102239601
72,-1.0943600146434944,-0.5067752862641651,-1.0813303925901874,-0.1022455687397727
73,1.0189901125356613,-0.1189105044136075,-0.7551536557956021,0.45268503001324595
74,1.0597549147842065,0.7614733208982525,1.6930530656476142,1.0203308795173958
75,0.9577588990678297,0.5309934747229944,-1.057608170482138,-0.03890954166846688
76,-0.8684834754782094,0.002989416344136245,-0.22622846618706136,0.49423501079025595
77,-1.2289606704669267,-0.9340042519836746,-0.48885231675705076,-1.3005465885627308
78,0.2821415058245018,-1.1882477595175673,-1.0924148274345435,-0.5333351889935992
79,0.5559477374669527,0.22340143116179564,0.2737682323086472,-0.5965746264786196
80,0.8537014795609413,0.11928275787079609,-0.1536789285171124,-0.001324774040894754
81,0.2713129242936277,-0.10371790381010966,0.4313019035554063,1.4718182592032054
82,8.084822081871831,-0.11814269213883326,-1.1619879489035814,0.2037292950633921
83,-2.0092097441726566,1.049982109815357,-0.17284103569109724,-0.17740365306623684
84,-0.20176780128982824,-0.7955204940603028,-0.3910715706159796,1.540243330164806
85,0.5319401282377648,-0.07585057919910893,0.3353996497871208,1.4896344035735056
86,1.1420130119167522,0.9367373873389154,0.1559041463199003,-0.15846790060386595
87,-0.3650059692864019,1.0893275606650876,1.7092693097077054,-0.4473950236885155
88,0.010945449972450554,0.8758305137259886,1.5799667829398463,1.2379040715095966
89,-0.7089405187842377,0.07085595492777214,-0.9933123696152897,-0.36144800828122176
90,0.19577656098495133,-0.22483026256514702,1.6734082522311404,0.5363233037383807
91,0.1700770490123191,0.35450007650431914,-1.6108602205391198,-1.4217685751275362
92,-0.8260681570753086,-0.900381949435512,0.34839220827610246,-0.6856728584056221
93,0.5221533056732128,0.9511166877086317,0.977406195649066,0.46382846625174506
94,0.022061419478707035,-0.6488109266265998,-0.7456392514703595,-0.09170662378278471
95,-0.03678226450304187,-1.0505042096648067,0.057543113785529516,-0.18928927188142683
96,-1.3072887646264542,0.7063848374348088,-1.1172044897809081,-1.769521061976909
97,-0.7718130077000627,-0.10277557003156244,-0.8729292752232987,0.2830010001028107
98,-0.6831611153119973,0.10624305205562255,-2.2917709823281545,-0.9081620737585323
99,0.39293254416161133,1.026246091576982,-0.7275478920455708,0.24752127871133686
100,0.3374970626625438,0.09027308094011734,1.4220344403519865,0.6409319318887315
101,-0.09573588806814573,0.28241883294392,0.18494543301748903,-1.8254789029494682
102,-0.34584092252052306,-0.08636586250963905,-0.3763350067786542,0.38652598045807324
103,0.0648406869384892,0.5848113685617257,0.3413165874865534,0.03203512789266116
104,-0.038776603541270126,-0.6073903374235443,1.2139311830226371,1.4123088756207776
105,-1.613923398288867,-0.7698807281222416,-0.3638333582398505,-0.8464195972328006
106,-1.0682068282438075,-0.4781972254838852,-0.2621505572366702,-0.5485670094942539
