,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,ADA-USD,BTC-USD,XRP-USD
361,83.60826,84.47226,38.708614,88.85555,160.35945,72.98253,42.691685,71.369644,129.62761,184.7327,0.3052578,57907.297,0.5641907
362,83.55468,84.52964,38.716915,88.35712,159.95993,72.834854,42.805138,71.56285,129.52315,186.51668,0.32974142,59327.664,0.56950843
363,83.569565,84.61597,38.685146,88.459625,161.49327,72.86886,43.011307,71.53129,129.48268,184.02655,0.33698472,58824.523,0.56707615
364,83.43708,85.075714,38.625847,87.656075,160.44945,72.802826,43.621296,71.60413,129.20763,186.75468,0.35155448,60987.793,0.57948667
365,83.37244,85.32276,38.60079,87.74207,161.2756,72.62096,43.60009,71.76331,129.24081,185.65706,0.3277075,60335.195,0.55786586
366,83.370735,85.062874,38.556023,87.69286,160.8856,72.55338,43.677414,71.566315,129.14096,185.282,0.31182936,58243.395,0.53978246
367,83.43415,84.86977,38.533077,87.72975,161.76701,72.67004,43.571682,71.566315,129.06555,183.87607,0.31152204,57917.55,0.54186565
368,83.351685,85.24618,38.44164,87.17989,162.3104,72.79692,43.449253,71.70338,128.92618,184.05025,0.3181263,58164.77,0.5347949
369,83.14305,85.3458,38.330227,86.38113,161.51033,72.59085,43.746696,71.87641,128.46072,186.19458,0.3085961,57980.914,0.5393081
370,83.512764,84.59737,38.419403,88.109665,164.07477,72.38532,43.815002,71.844604,128.59137,184.21591,0.28115678,56775.09,0.5305666
371,83.55039,84.110054,38.406803,88.02798,164.1899,72.23659,43.882328,72.0217,128.70807,184.59233,0.2859133,57170.36,0.53127813
372,83.59708,83.81607,38.52449,88.99367,164.25687,72.35923,43.801422,71.97264,129.6036,186.2021,0.28738555,55813.53,0.51861364
373,83.6026,83.30863,38.649197,89.86048,165.23714,72.422134,43.801422,71.76331,129.81361,182.49237,0.2774948,54039.805,0.49794918
374,83.606346,83.602715,38.52449,88.57563,164.67035,72.17726,44.14169,71.983154,129.38083,184.61577,0.30498943,56468.56,0.51448786
375,83.60533,82.87189,38.615314,88.43395,164.04233,72.18524,44.600613,72.07334,129.08655,186.23969,0.30505776,56935.305,0.5157911
376,83.59791,82.4512,38.650803,88.28697,162.28348,72.47986,44.534103,72.12905,129.27805,187.61966,0.3142804,56710.05,0.5105738
377,83.54134,82.85633,38.634384,87.668335,161.78937,72.29091,44.57861,72.1664,129.04454,189.12955,0.31740448,57282.465,0.53526735
378,83.44287,83.10128,38.611736,86.88673,161.47902,72.05525,44.749928,72.36463,128.9092,190.0178,0.32185227,58946.574,0.5448596
379,83.298195,83.57488,38.493454,86.50415,161.71657,71.91613,44.826527,72.444016,128.44322,189.79474,0.29240966,57329.48,0.5559913
380,83.26263,84.09324,38.43675,86.10636,161.83679,72.24441,44.638714,72.43701,129.1368,190.45232,0.29586932,58776.914,0.55516905
381,83.33921,84.16427,38.470356,86.16623,162.38277,72.366714,44.567543,72.35555,129.24495,190.19908,0.3045374,59618.31,0.5558495
382,83.03078,84.57868,38.34384,84.99761,160.55106,72.54304,44.505947,72.27888,129.01082,192.98756,0.31224754,60368.62,0.55777586
383,83.19062,84.50297,38.35193,85.464455,160.87386,72.40011,44.46036,72.52747,129.27805,192.7157,0.31337422,60508.344,0.55577683
384,82.99139,84.8992,38.366646,85.01995,160.88591,72.216324,44.731426,72.56056,129.40297,194.1223,0.32458788,60583.074,0.5556805
385,82.60943,84.82269,38.462463,84.56537,160.43398,72.29457,44.731426,72.540016,129.52933,195.09009,0.34785575,61093.89,0.5615687
386,82.80884,84.151726,38.52396,84.86085,160.24117,72.37441,44.629566,72.55684,130.1178,194.69565,0.34139588,60480.953,0.5542959
387,82.13786,83.37901,38.47193,84.54698,159.32988,72.30227,44.379,72.53289,129.92221,195.16039,0.36163348,61524.88,0.5605479
388,82.202156,84.16428,38.440727,84.46019,159.983,72.24396,44.41437,72.56224,129.95322,195.32156,0.3620685,61806.254,0.5591899
389,82.39877,84.412094,38.398033,84.18812,159.78099,72.25179,44.629566,72.56472,129.55763,195.06839,0.333765,60582.914,0.579717
390,82.482285,85.12385,38.457687,84.15753,161.4175,72.35939,44.47823,72.5526,129.8794,194.62352,0.31368944,59115.78,0.5670116
391,82.60616,85.399345,38.44561,84.267365,160.94472,72.60902,44.384926,72.55118,129.9995,193.66074,0.30556563,58985.94,0.51466256
392,82.92641,85.800934,38.501846,84.5792,160.67294,72.86284,44.120953,72.55225,130.51141,192.28238,0.30675098,59066.605,0.49849668
393,82.79395,85.976456,38.309334,84.15753,159.92499,72.78414,43.932205,72.55641,130.46844,193.83504,0.3126841,59867.69,0.5096954
394,82.8758,86.03638,38.455284,84.30287,160.39491,73.00499,43.714123,72.5208,130.7042,191.97658,0.3127506,59966.918,0.50571007
395,82.996666,85.49558,38.39028,84.17062,159.11171,72.90168,43.803947,72.52351,130.41434,193.14105,0.3060582,59905.64,0.50655454
396,82.82948,85.63731,38.27526,83.66134,158.30856,72.75988,43.81762,72.46528,129.82852,193.96767,0.30142838,58953.496,0.5006463
397,82.76382,85.78319,38.314922,83.95129,158.32758,72.865654,43.56551,72.43848,130.04933,193.39655,0.30064812,58754.766,0.5057489
398,82.56664,85.90437,38.045753,82.998055,158.20064,72.7321,43.871902,72.506714,129.61003,192.89465,0.31247884,60087.75,0.51327443
399,82.37751,85.89627,37.947617,82.70567,157.2393,72.62573,44.069736,72.55872,129.26268,193.40836,0.32474062,61919.84,0.5220771
